year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42009,Bedford County,PENNSYLVANIA,Rural,All,"undefined",52222
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42011,Berks County,PENNSYLVANIA,Urban,All,"undefined",52582
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42013,Blair County,PENNSYLVANIA,Urban,All,"undefined",59658
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42015,Bradford County,PENNSYLVANIA,Rural,All,"undefined",43589
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42017,Bucks County,PENNSYLVANIA,Urban,All,"undefined",56896
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42019,Butler County,PENNSYLVANIA,Urban,All,"undefined",36867
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42021,Cambria County,PENNSYLVANIA,Urban,All,"undefined",56552
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42023,Cameron County,PENNSYLVANIA,Rural,All,"undefined",59066
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42025,Carbon County,PENNSYLVANIA,Urban,All,"undefined",51395
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42027,Centre County,PENNSYLVANIA,Urban,All,"undefined",44945
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42029,Chester County,PENNSYLVANIA,Urban,All,"undefined",54670
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42031,Clarion County,PENNSYLVANIA,Rural,All,"undefined",43178
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42033,Clearfield County,PENNSYLVANIA,Rural,All,"undefined",53761
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42035,Clinton County,PENNSYLVANIA,Rural,All,"undefined",44709
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42037,Columbia County,PENNSYLVANIA,Rural,All,"undefined",44890
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42039,Crawford County,PENNSYLVANIA,Rural,All,"undefined",41855
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42041,Cumberland County,PENNSYLVANIA,Urban,All,"undefined",49916
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42043,Dauphin County,PENNSYLVANIA,Urban,All,"undefined",57354
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42045,Delaware County,PENNSYLVANIA,Urban,All,"undefined",58131
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42047,Elk County,PENNSYLVANIA,Rural,All,"undefined",51667
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42049,Erie County,PENNSYLVANIA,Urban,All,"undefined",42214
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42051,Fayette County,PENNSYLVANIA,Urban,All,"undefined",57183
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42055,Franklin County,PENNSYLVANIA,Rural,All,"undefined",46499
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42057,Fulton County,PENNSYLVANIA,Rural,All,"undefined",56227
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42059,Greene County,PENNSYLVANIA,Rural,All,"undefined",47501
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42061,Huntingdon County,PENNSYLVANIA,Rural,All,"undefined",51952
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42063,Indiana County,PENNSYLVANIA,Rural,All,"undefined",52516
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42065,Jefferson County,PENNSYLVANIA,Rural,All,"undefined",49236
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42067,Juniata County,PENNSYLVANIA,Rural,All,"undefined",59345
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42069,Lackawanna County,PENNSYLVANIA,Urban,All,"undefined",43685
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42071,Lancaster County,PENNSYLVANIA,Urban,All,"undefined",43283
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42073,Lawrence County,PENNSYLVANIA,Rural,All,"undefined",47056
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42075,Lebanon County,PENNSYLVANIA,Urban,All,"undefined",51379
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42077,Lehigh County,PENNSYLVANIA,Urban,All,"undefined",48782
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42079,Luzerne County,PENNSYLVANIA,Urban,All,"undefined",50374
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42081,Lycoming County,PENNSYLVANIA,Urban,All,"undefined",43085
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42083,McKean County,PENNSYLVANIA,Rural,All,"undefined",41847
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42085,Mercer County,PENNSYLVANIA,Urban,All,"undefined",54197
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42087,Mifflin County,PENNSYLVANIA,Rural,All,"undefined",56018
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42089,Monroe County,PENNSYLVANIA,Rural,All,"undefined",55337
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42091,Montgomery County,PENNSYLVANIA,Urban,All,"undefined",52746
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42093,Montour County,PENNSYLVANIA,Rural,All,"undefined",56269
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42095,Northampton County,PENNSYLVANIA,Urban,All,"undefined",52447
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42097,Northumberland County,PENNSYLVANIA,Rural,All,"undefined",55280
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42099,Perry County,PENNSYLVANIA,Urban,All,"undefined",48019
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42101,Philadelphia County,PENNSYLVANIA,Urban,All,"undefined",79459
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42103,Pike County,PENNSYLVANIA,Urban,All,"undefined",52220
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42105,Potter County,PENNSYLVANIA,Rural,All,"undefined",36155
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42107,Schuylkill County,PENNSYLVANIA,Rural,All,"undefined",51594
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42109,Snyder County,PENNSYLVANIA,Rural,All,"undefined",61318
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42111,Somerset County,PENNSYLVANIA,Rural,All,"undefined",50313
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42113,Sullivan County,PENNSYLVANIA,Rural,All,"undefined",43019
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42115,Susquehanna County,PENNSYLVANIA,Rural,All,"undefined",40692
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42117,Tioga County,PENNSYLVANIA,Rural,All,"undefined",46378
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42119,Union County,PENNSYLVANIA,Rural,All,"undefined",44657
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42121,Venango County,PENNSYLVANIA,Rural,All,"undefined",51763
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42123,Warren County,PENNSYLVANIA,Rural,All,"undefined",47503
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42125,Washington County,PENNSYLVANIA,Urban,All,"undefined",50016
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42127,Wayne County,PENNSYLVANIA,Rural,All,"undefined",45842
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42129,Westmoreland County,PENNSYLVANIA,Urban,All,"undefined",54448
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42131,Wyoming County,PENNSYLVANIA,Urban,All,"undefined",49095
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,42133,York County,PENNSYLVANIA,Urban,All,"undefined",48759
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,44001,Bristol County,RHODE ISLAND,Urban,All,"undefined",53446
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,44003,Kent County,RHODE ISLAND,Urban,All,"undefined",58086
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,44005,Newport County,RHODE ISLAND,Urban,All,"undefined",60473
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,44007,Providence County,RHODE ISLAND,Urban,All,"undefined",61460
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,44009,Washington County,RHODE ISLAND,Urban,All,"undefined",48133
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45001,Abbeville County,SOUTH CAROLINA,Rural,All,"undefined",49051
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45003,Aiken County,SOUTH CAROLINA,Urban,All,"undefined",44673
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45007,Anderson County,SOUTH CAROLINA,Urban,All,"undefined",33470
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45011,Barnwell County,SOUTH CAROLINA,Rural,All,"undefined",35960
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45013,Beaufort County,SOUTH CAROLINA,Rural,All,"undefined",47644
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45015,Berkeley County,SOUTH CAROLINA,Urban,All,"undefined",53540
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45017,Calhoun County,SOUTH CAROLINA,Urban,All,"undefined",40175
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45019,Charleston County,SOUTH CAROLINA,Urban,All,"undefined",52504
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45021,Cherokee County,SOUTH CAROLINA,Rural,All,"undefined",38984
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45023,Chester County,SOUTH CAROLINA,Rural,All,"undefined",47429
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45025,Chesterfield County,SOUTH CAROLINA,Rural,All,"undefined",44266
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45027,Clarendon County,SOUTH CAROLINA,Rural,All,"undefined",52858
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45029,Colleton County,SOUTH CAROLINA,Rural,All,"undefined",63093
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45031,Darlington County,SOUTH CAROLINA,Urban,All,"undefined",52385
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45033,Dillon County,SOUTH CAROLINA,Rural,All,"undefined",49502
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45035,Dorchester County,SOUTH CAROLINA,Urban,All,"undefined",47030
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45037,Edgefield County,SOUTH CAROLINA,Urban,All,"undefined",49831
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45039,Fairfield County,SOUTH CAROLINA,Urban,All,"undefined",66354
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45041,Florence County,SOUTH CAROLINA,Urban,All,"undefined",47171
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45043,Georgetown County,SOUTH CAROLINA,Rural,All,"undefined",40357
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45045,Greenville County,SOUTH CAROLINA,Urban,All,"undefined",48149
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45047,Greenwood County,SOUTH CAROLINA,Rural,All,"undefined",52464
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45049,Hampton County,SOUTH CAROLINA,Rural,All,"undefined",61815
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45051,Horry County,SOUTH CAROLINA,Urban,All,"undefined",41576
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45053,Jasper County,SOUTH CAROLINA,Rural,All,"undefined",59005
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45055,Kershaw County,SOUTH CAROLINA,Urban,All,"undefined",42924
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45057,Lancaster County,SOUTH CAROLINA,Rural,All,"undefined",52772
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45059,Laurens County,SOUTH CAROLINA,Urban,All,"undefined",46300
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45061,Lee County,SOUTH CAROLINA,Rural,All,"undefined",41524
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45063,Lexington County,SOUTH CAROLINA,Urban,All,"undefined",40052
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45065,McCormick County,SOUTH CAROLINA,Rural,All,"undefined",47454
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45067,Marion County,SOUTH CAROLINA,Rural,All,"undefined",51154
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45069,Marlboro County,SOUTH CAROLINA,Rural,All,"undefined",53764
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45071,Newberry County,SOUTH CAROLINA,Rural,All,"undefined",45752
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45073,Oconee County,SOUTH CAROLINA,Rural,All,"undefined",50677
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45075,Orangeburg County,SOUTH CAROLINA,Rural,All,"undefined",46321
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45077,Pickens County,SOUTH CAROLINA,Urban,All,"undefined",52032
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45079,Richland County,SOUTH CAROLINA,Urban,All,"undefined",49102
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45081,Saluda County,SOUTH CAROLINA,Urban,All,"undefined",33849
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45083,Spartanburg County,SOUTH CAROLINA,Urban,All,"undefined",43994
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45085,Sumter County,SOUTH CAROLINA,Urban,All,"undefined",45493
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45087,Union County,SOUTH CAROLINA,Rural,All,"undefined",33062
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45089,Williamsburg County,SOUTH CAROLINA,Rural,All,"undefined",59780
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,45091,York County,SOUTH CAROLINA,Urban,All,"undefined",44886
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46005,Beadle County,SOUTH DAKOTA,Rural,All,"undefined",51870
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46011,Brookings County,SOUTH DAKOTA,Rural,All,"undefined",49136
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46013,Brown County,SOUTH DAKOTA,Rural,All,"undefined",38035
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46019,Butte County,SOUTH DAKOTA,Rural,All,"undefined",35731
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46027,Clay County,SOUTH DAKOTA,Rural,All,"undefined",55438
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46029,Codington County,SOUTH DAKOTA,Rural,All,"undefined",45571
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46031,Corson County,SOUTH DAKOTA,Rural,All,"undefined",41298
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46033,Custer County,SOUTH DAKOTA,Rural,All,"undefined",68612
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46035,Davison County,SOUTH DAKOTA,Rural,All,"undefined",55464
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46065,Hughes County,SOUTH DAKOTA,Rural,All,"undefined",43404
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46077,Kingsbury County,SOUTH DAKOTA,Rural,All,"undefined",32827
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46079,Lake County,SOUTH DAKOTA,Rural,All,"undefined",43388
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46081,Lawrence County,SOUTH DAKOTA,Rural,All,"undefined",42760
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46083,Lincoln County,SOUTH DAKOTA,Urban,All,"undefined",53536
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46093,Meade County,SOUTH DAKOTA,Urban,All,"undefined",66628
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46099,Minnehaha County,SOUTH DAKOTA,Urban,All,"undefined",42318
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46103,Pennington County,SOUTH DAKOTA,Urban,All,"undefined",49826
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46109,Roberts County,SOUTH DAKOTA,Rural,All,"undefined",44403
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46113,Shannon County,SOUTH DAKOTA,Rural,All,"undefined",74628
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46115,Spink County,SOUTH DAKOTA,Rural,All,"undefined",32421
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46121,Todd County,SOUTH DAKOTA,Rural,All,"undefined",65305
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46123,Tripp County,SOUTH DAKOTA,Rural,All,"undefined",33948
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46127,Union County,SOUTH DAKOTA,Urban,All,"undefined",40423
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,46135,Yankton County,SOUTH DAKOTA,Rural,All,"undefined",52250
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47001,Anderson County,TENNESSEE,Urban,All,"undefined",42749
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47003,Bedford County,TENNESSEE,Rural,All,"undefined",43661
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47005,Benton County,TENNESSEE,Rural,All,"undefined",44423
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47007,Bledsoe County,TENNESSEE,Rural,All,"undefined",41240
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47009,Blount County,TENNESSEE,Urban,All,"undefined",38968
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47011,Bradley County,TENNESSEE,Urban,All,"undefined",40068
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47013,Campbell County,TENNESSEE,Rural,All,"undefined",37715
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47015,Cannon County,TENNESSEE,Urban,All,"undefined",50604
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47017,Carroll County,TENNESSEE,Rural,All,"undefined",44771
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47019,Carter County,TENNESSEE,Urban,All,"undefined",45266
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47021,Cheatham County,TENNESSEE,Urban,All,"undefined",32279
